--md5:b8832b7de6808d840287728463a3ba57
Table_Quest_61 = { 
	[6100001] = {id = 6100001, QuestID = 31165, Class = {}, QuestName = '刺杀之王', GroupID = 1, Name = '无名者', Type = 'story', Branch = {}, RewardGroupID = 6100001, Content = 'check_group', Params = {id=311130001,finish=1,start=1}, SubGroup = 100, FinishJump = 102, FailJump = 101, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, Level = 50, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100150] = {id = 6100150, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 2, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'visit', Params = {npc=2157,dialog={131892},uniqueid=76,distance=3}, SubGroup = 2, FinishJump = 3, Map = 13, TraceInfo = '与猫小友交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100151] = {id = 6100151, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 2, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'remove_item', Params = {item={{id=52307,num=3}}}, SubGroup = 3, FinishJump = 4, FailJump = 5, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100152] = {id = 6100152, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 2, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'dialog', Params = {dialog={131893}}, SubGroup = 4, FinishJump = 6, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100153] = {id = 6100153, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 2, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'dialog', Params = {dialog={131894}}, SubGroup = 5, FinishJump = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100154] = {id = 6100154, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 2, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'visit', Params = {npc=2157,dialog={131906},uniqueid=76,distance=3}, SubGroup = 6, Map = 13, TraceInfo = '与猫小友交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100155] = {id = 6100155, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 3, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'item', Params = {item={{id=52306,num=3}}}, SubGroup = 1, FinishJump = 2, TraceInfo = '收集[num]个零件', WhetherTrace = 0, Auto = 0, Bpoint = {}, PreQuest = {690020002}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100156] = {id = 6100156, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 3, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'visit', Params = {npc=2157,dialog={131892},uniqueid=76,distance=3}, SubGroup = 2, FinishJump = 3, Map = 13, TraceInfo = '与猫小友交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100157] = {id = 6100157, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 3, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'remove_item', Params = {item={{id=52306,num=3}}}, SubGroup = 3, FinishJump = 4, FailJump = 5, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100158] = {id = 6100158, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 3, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'dialog', Params = {dialog={131893}}, SubGroup = 4, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100159] = {id = 6100159, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 3, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'dialog', Params = {dialog={131894}}, SubGroup = 5, FinishJump = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100160] = {id = 6100160, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 4, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'visit', Params = {npc=2157,dialog={131895},uniqueid=76,distance=3}, SubGroup = 1, Map = 13, TraceInfo = '与猫小友交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {690020003}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100161] = {id = 6100161, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 4, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'visit', Params = {npc=2157,dialog={131896,131897},uniqueid=76,distance=3,symbol=1}, SubGroup = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100162] = {id = 6100162, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 4, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'summon', Params = {id=51180,num=1,pos={-14.45,5.01,-45.53},dir=180,range=3,behavior=7,search=2}, SubGroup = 1, Map = 19, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100163] = {id = 6100163, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 4, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'kill', Params = {monster=51180,num=1,pos={-14.45,5.01,-45.53}}, SubGroup = 1, Map = 19, TraceInfo = '击败斐扬南部的[num]个幽影之卡利斯格', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100164] = {id = 6100164, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 4, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'visit', Params = {npc=2157,dialog={131898},uniqueid=76,distance=3}, SubGroup = 1, Map = 13, TraceInfo = '与猫小友交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100165] = {id = 6100165, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 4, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'visit', Params = {npc=2157,dialog={131899,131900,131901},uniqueid=76,distance=3,symbol=1}, SubGroup = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100166] = {id = 6100166, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 5, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'item', Params = {item={{id=135,num=10}}}, SubGroup = 1, FinishJump = 2, Map = 13, TraceInfo = '上交[num]个莫拉硬币', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {690020004}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100167] = {id = 6100167, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 5, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'visit', Params = {npc=2157,dialog={82053},uniqueid=76,distance=3}, SubGroup = 2, Map = 13, TraceInfo = '上交10个莫拉硬币给猫小友', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100168] = {id = 6100168, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 5, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'remove_item', Params = {item={{id=135,num=10}}}, SubGroup = 2, FinishJump = 3, FailJump = 4, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100169] = {id = 6100169, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 5, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'dialog', Params = {dialog={131904}}, SubGroup = 4, FinishJump = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100170] = {id = 6100170, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 5, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'visit', Params = {npc=2157,dialog={131902,131903},uniqueid=76,distance=3}, SubGroup = 3, Map = 13, TraceInfo = '与猫小友交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100171] = {id = 6100171, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 6, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'empty', Params = {}, SubGroup = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {690020005,350020002}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
}
return Table_Quest_61
